nodeid,nodetype,x,y,z,S11,S22,S33,S12,S13,S12,mises
593,1,-0.082725,0.183338,0.084075,-649195.864583,-644402.854167,-35754.709615,-391527.635417,-1251.344315,-38589.493062,950765.812500
594,1,-0.064060,0.190664,0.084075,-758017.582031,-559900.648438,-19451.817123,-234891.090088,-12182.525558,-57909.297110,1141825.875000
595,1,-0.044757,0.196095,0.084075,-743850.523438,-484737.911458,24206.225810,-103256.385742,-28997.930013,-54986.475220,714032.437500
596,1,-0.025010,0.199577,0.084075,-492219.213542,-489801.335938,93072.078125,45683.398112,-25919.569743,-41582.858724,714032.437500
597,1,-0.005015,0.201075,0.084075,-306898.007812,-473602.321875,160249.413184,47116.420801,-12758.438110,-32899.469250,604655.437500
598,1,0.015031,0.200575,0.084075,-351596.159180,-581700.111328,97872.847626,-55810.710236,6799.760504,-46923.959976,831781.875000
599,1,0.034927,0.198082,0.084075,-596437.837054,-516876.359375,45565.184431,9010.197545,30608.984748,-31701.777972,831781.875000
600,1,0.054476,0.193620,0.084075,-807382.781250,-468676.664062,10217.223877,198253.036621,30570.324768,-23290.031250,795513.937500
601,1,0.073484,0.187234,0.084075,-656255.846354,-550907.192708,-45142.714518,325892.509115,-10713.903931,-12867.558431,375190.250000
602,1,0.091761,0.178987,0.084075,-335885.083984,-357579.593750,-7450.267253,377972.989583,-17497.385915,-2991.927816,670785.000000
603,1,0.109127,0.168961,0.084075,-88055.709656,-262906.450195,30693.102783,208984.036621,-18779.271545,-1322.058502,469510.343750
604,1,0.125407,0.157256,0.084075,-51178.109511,-163551.627930,36652.984029,80775.661011,-9969.440854,-9184.752402,344669.625000
605,1,0.140442,0.143988,0.084075,-28177.701009,-52298.372803,41451.720988,25878.788066,-13827.413045,708.211278,58018.480469
606,1,0.154081,0.129289,0.084075,-8814.037425,-29616.087077,38955.307617,30938.875895,-7575.356181,1527.902573,137833.343750
607,1,0.166188,0.113305,0.084075,17948.500668,-60131.506531,38273.944244,24131.585144,514.577755,-4859.673523,178544.046875
608,1,0.176644,0.096195,0.084075,6752.727051,-36049.623128,35037.963460,-1637.596680,-566.149562,-1340.181552,130894.390625
609,1,0.185344,0.078129,0.084075,-40066.019043,19005.562378,46422.635406,-18320.030060,2042.902222,-15254.075638,195331.125000
610,1,0.192202,0.059286,0.084075,-60232.010577,-48277.793294,35614.754247,45715.107564,-5125.767080,-11678.988118,195331.125000
611,1,0.197150,0.039855,0.084075,-21866.841605,-182464.606724,15928.900739,116702.400112,1354.025809,-3356.325017,334377.406250
612,1,0.200138,0.020027,0.084075,28054.434553,-330483.747768,-5963.040283,96957.101004,1186.093724,-6443.775598,311107.343750
613,1,0.201138,0.000000,0.084075,76272.624674,-397004.187500,-11657.640269,-1451.523376,968.737223,-4137.734812,464881.218750
614,1,0.200138,-0.020027,0.063056,10185.846934,-336985.963542,-14767.127441,-80711.277995,-1242.530457,1644.273448,356607.312500
615,1,0.197150,-0.039855,0.063056,-27076.321526,-190409.943604,15053.710999,-108177.432129,-2473.589493,2267.227280,310725.156250
616,1,0.192202,-0.059286,0.063056,-49189.184001,-71010.986165,35070.892080,-56759.184451,3598.150342,6344.980367,244682.234375
617,1,0.185344,-0.078129,0.063056,-24018.982666,12183.558105,53979.043823,20222.461422,653.669209,5218.099968,142764.375000
618,1,0.176644,-0.096195,0.063056,-7276.969564,-57903.463013,51338.775960,-14103.364583,-2410.104588,75.754364,282566.937500
619,1,0.166188,-0.113305,0.063056,26084.984212,-70074.819458,60305.321793,-9665.645030,-3758.131147,-808.534719,139049.968750
620,1,0.154081,-0.129289,0.063056,-7096.153646,-86405.763742,58286.947021,-64750.887791,-10008.198351,226.011135,376394.968750
621,1,0.140442,-0.143988,0.063056,-29875.523451,-108690.648519,68420.891602,-66293.962708,-9667.833374,-5919.827204,282204.656250
622,1,0.125407,-0.157256,0.063056,-83905.147705,-240781.807129,30388.556152,-138188.898438,-8092.285225,4491.182701,207465.109375
623,1,0.109127,-0.168961,0.063056,-172775.987305,-470060.970486,-51260.696072,-332326.001736,2715.810642,464.316786,956108.125000
624,1,0.091761,-0.178987,0.063056,-519559.601562,-747293.177083,-279026.255371,-631564.414062,26393.631714,22541.827576,1705473.000000
625,1,0.073484,-0.187234,0.063056,-507636.220703,-791214.529297,-363892.307943,-277305.835124,6276.069784,10721.703664,1705473.000000
626,1,0.054476,-0.193620,0.063056,-82717.638672,-111701.043945,-48549.883148,55267.129883,-1961.033035,8208.501404,103113.421875
627,1,0.034927,-0.198082,0.063056,-160293.619792,-239222.214844,-106367.396708,98074.104167,-2359.833928,20530.096639,103113.421875
628,1,0.015031,-0.200575,0.063056,-149067.721680,-472424.023438,-160154.877930,93715.417480,-6973.425225,18477.469187,478363.625000
629,1,-0.005015,-0.201075,0.063056,-146316.650391,-474115.532552,-161754.706380,-45600.337402,-1880.655511,13914.260040,434966.250000
630,1,-0.025010,-0.199577,0.063056,-135315.110352,-269334.828125,-110828.524414,-73823.500000,-1163.066231,15683.556274,213171.921875
631,1,-0.044757,-0.196095,0.063056,-99007.355794,-145496.444010,-62917.145833,-80090.148112,1791.586385,5133.302511,184500.640625
632,1,-0.064060,-0.190664,0.063056,-143955.169922,-186612.813616,-83160.499860,-41423.814558,-503.920316,-4551.532593,196191.703125
633,1,-0.082725,-0.183338,0.063056,-474694.668620,-932326.671875,-382917.451172,368677.950521,-14712.183586,10842.294840,1555891.000000
634,1,-0.100569,-0.174190,0.063056,-658330.712891,-581134.736328,-251953.225105,711839.992188,-6870.374847,5719.470413,1039498.937500
635,1,-0.117413,-0.163311,0.063056,-204553.563151,-353361.653646,-17401.832525,373607.570312,-4168.304749,12383.453501,690735.750000
636,1,-0.133090,-0.150809,0.063056,-78922.898621,-257017.533482,40597.664132,148521.067801,3788.289359,3624.280712,448391.781250
637,1,-0.147444,-0.136808,0.063056,-63638.733930,-178164.906250,48785.153639,116035.100446,6014.712904,3269.557142,385066.656250
638,1,-0.160334,-0.121448,0.063056,-13863.856506,-85301.613770,62947.212746,24011.182739,4296.074554,-2731.564499,190170.187500
639,1,-0.171629,-0.104880,0.063056,-10599.801219,-91701.166504,65240.785685,30974.746094,1312.231483,876.000750,125848.765625
640,1,-0.181219,-0.087270,0.063056,-11707.585519,-75279.663225,65964.941554,30823.044922,848.943945,-3282.165822,312801.812500
641,1,-0.189008,-0.068793,0.063056,-30937.519147,-64166.502238,57830.127604,37700.110514,-1630.219475,1027.808228,289532.500000
642,1,-0.194918,-0.049632,0.063056,-33102.043330,-155213.362895,34633.618408,91489.477539,-596.879070,4845.254275,112035.335938
643,1,-0.198891,-0.029978,0.063056,-12328.858594,-282844.535938,4945.365918,105540.334375,2379.799622,5483.012439,397094.656250
644,1,-0.200888,-0.010026,0.063056,46746.674805,-422185.884375,-16538.134052,38761.877734,-428.456543,4110.102991,452488.750000
645,1,-0.200888,0.010026,0.063056,32945.232422,-404335.975446,-15080.700801,-76976.534964,-3045.082838,4919.388190,380956.218750
646,1,-0.198891,0.029978,0.063056,-11072.462402,-256104.982422,13985.448975,-112945.286133,1508.729942,-920.743851,380956.218750
647,1,-0.194918,0.049632,0.063056,-31529.151728,-148508.327454,36692.409587,-102232.286133,3260.758738,-2993.371599,366898.562500
648,1,-0.189008,0.068793,0.063056,-38690.094172,-50835.127421,59766.775777,-43074.456787,2681.350067,-7179.399656,300547.968750
649,1,-0.181219,0.087270,0.063056,-446.534098,-13891.467448,76568.336833,-8359.872884,-5736.438324,-11022.110168,134883.093750
650,1,-0.171629,0.104880,0.063056,-15472.312439,-69846.495959,56890.345703,-12904.841309,723.146606,-1741.487101,270627.062500
651,1,-0.160334,0.121448,0.063056,14133.587189,-60658.957153,68422.560547,1289.230408,7932.120483,4299.803305,108012.695312
652,1,-0.147444,0.136808,0.063056,-51689.941238,-106320.755737,50447.546478,-82300.334030,3782.970139,5601.555720,111749.507812
653,1,-0.133090,0.150809,0.063056,-86879.312469,-160104.579102,58211.417320,-68364.676956,7915.450653,79.773567,111749.507812
654,1,-0.117413,0.163311,0.063056,-75582.102413,-255709.957031,85413.885707,-218612.837751,8337.665196,682.909606,752973.812500
655,1,-0.100569,0.174190,0.063056,-301728.533447,-357609.375000,55777.864258,-377957.808594,4465.582069,-2837.823214,950765.812500
656,1,-0.082725,0.183338,0.063056,-570822.171875,-564491.114583,-38610.677083,-378333.497396,-10917.683729,-1322.224589,926904.812500
657,1,-0.064060,0.190664,0.063056,-627129.542969,-391043.849609,20375.251526,-221997.334961,-14769.804550,-6552.022930,312007.906250
658,1,-0.044757,0.196095,0.063056,-653960.054688,-393903.200521,84026.461670,-72289.229492,-12809.513590,4122.429184,697165.187500
659,1,-0.025010,0.199577,0.063056,-504908.093750,-381136.000000,156988.154297,37318.461182,-15174.325867,4083.617279,697165.187500
660,1,-0.005015,0.201075,0.063056,-295194.700893,-463684.696429,157869.980539,60362.650181,-3374.342159,-9031.174803,604655.437500
661,1,0.015031,0.200575,0.063056,-326510.768555,-494064.941406,125816.267677,-63603.208710,4934.458019,-5796.897797,523465.406250
662,1,0.034927,0.198082,0.063056,-603717.307292,-397317.880208,77103.660034,2985.718750,17214.780945,15452.656596,519391.343750
663,1,0.054476,0.193620,0.063056,-666984.170573,-427449.429688,4559.280884,147096.048177,-856.339600,5386.364217,709159.437500
664,1,0.073484,0.187234,0.063056,-625457.893750,-491284.012500,-45647.250073,321763.092187,-15851.823645,-18425.355640,779403.812500
665,1,0.091761,0.178987,0.063056,-329602.839193,-331887.770833,10367.664144,343991.791667,-8904.329315,-10064.542440,553485.625000
666,1,0.109127,0.168961,0.063056,-118032.766595,-220479.922656,49952.652441,172907.724219,-6034.874023,-7870.688599,454613.500000
667,1,0.125407,0.157256,0.063056,-23885.264056,-98671.607520,76628.799023,55752.577441,-4665.842969,5002.370999,288552.687500
668,1,0.140442,0.143988,0.063056,-16057.851843,-36986.339160,64560.155273,4676.232910,-6513.707568,-2990.976743,186456.796875
669,1,0.154081,0.129289,0.063056,-6958.280544,-65589.293806,55955.777448,55214.859166,-6952.500469,-789.737344,277168.718750
670,1,0.166188,0.113305,0.063056,37795.131510,-50470.501058,62270.480204,1760.738485,-2573.328430,-863.901627,130894.390625
671,1,0.176644,0.096195,0.063056,2885.444987,-54197.123535,50496.805786,7702.651204,-5002.278234,314.121078,130894.390625
672,1,0.185344,0.078129,0.063056,-38732.239746,6821.625732,54507.256348,-23250.981323,-472.608276,-1250.754997,84146.609375
673,1,0.192202,0.059286,0.063056,-61987.869466,-59324.856771,40538.183960,50041.810181,2643.597965,-4255.967244,159371.578125
674,1,0.197150,0.039855,0.063056,-27070.817078,-189676.699219,21969.741292,108597.369792,2711.433848,-8541.806661,311107.343750
675,1,0.200138,0.020027,0.063056,23700.384399,-341258.393229,-11499.178792,87476.645508,-1098.397615,-6516.264486,311107.343750
676,1,0.201138,0.000000,0.063056,46689.064111,-384778.896875,-19744.309668,-2773.685254,-4126.492047,-2778.266724,414470.781250
677,1,0.200138,-0.020027,0.042037,28246.241028,-333760.367188,-6498.194287,-77498.998828,-1080.983228,-4414.634561,356607.312500
678,1,0.197150,-0.039855,0.042037,-27072.062891,-163374.345312,27953.842871,-100469.373438,-615.367661,-4256.669507,181715.578125
679,1,0.192202,-0.059286,0.042037,-65418.108561,-77129.459961,38585.506228,-61271.488444,-1572.318049,-7705.866338,142764.375000
680,1,0.185344,-0.078129,0.042037,-42272.529419,-2310.588501,58248.093018,15349.585510,-577.634977,-8520.082985,100500.007812
681,1,0.176644,-0.096195,0.042037,-11708.611537,-76763.445783,45856.691895,-11469.826451,2602.723917,1627.001929,234903.750000
682,1,0.166188,-0.113305,0.042037,32878.450195,-70559.402954,61651.183268,-7669.871806,347.595060,6237.965472,157490.828125
683,1,0.154081,-0.129289,0.042037,-10493.906006,-86015.088937,68023.122872,-62074.966884,4736.770242,5827.874254,133264.421875
684,1,0.140442,-0.143988,0.042037,-34133.118530,-98725.167399,76540.733480,-63238.381755,775.375784,4030.061214,133264.421875
685,1,0.125407,-0.157256,0.042037,-76817.406982,-243279.406738,28806.280518,-123228.279785,7904.403982,11061.155090,163439.890625
686,1,0.109127,-0.168961,0.042037,-227630.914062,-407121.907552,-64160.332104,-330521.768229,7490.781942,6887.715027,537091.562500
687,1,0.091761,-0.178987,0.042037,-572615.402344,-763607.372396,-297787.596029,-634860.565104,2102.177378,6924.869405,850191.125000
688,1,0.073484,-0.187234,0.042037,-521352.602214,-825151.084635,-373716.262044,-292220.682231,-2980.774099,-11057.256755,118037.664062
689,1,0.054476,-0.193620,0.042037,-107374.827148,-184045.396484,-77831.794922,53962.883301,7672.888290,-7276.572876,118037.664062
690,1,0.034927,-0.198082,0.042037,-174108.412109,-278876.968750,-117773.366862,87939.475260,3529.000582,-13923.029785,117299.156250
691,1,0.015031,-0.200575,0.042037,-125478.827067,-399596.138021,-138483.321940,87572.295410,647.435729,-22457.027181,360272.156250
692,1,-0.005015,-0.201075,0.042037,-132158.880920,-482633.507812,-153201.745605,-31020.015839,1521.470423,-11735.404442,272983.937500
693,1,-0.025010,-0.199577,0.042037,-142982.528125,-350658.496875,-128815.872656,-80486.025781,-280.341025,-4357.254150,254392.562500
694,1,-0.044757,-0.196095,0.042037,-95019.650553,-152249.337565,-61982.165517,-82309.169922,-597.022873,-7601.859762,117608.500000
695,1,-0.064060,-0.190664,0.042037,-139632.251290,-168032.476842,-83632.748326,-30938.773158,-108.589696,565.377790,158970.968750
696,1,-0.082725,-0.183338,0.042037,-492926.165365,-984646.869792,-401212.505859,362816.368164,-5821.169281,-12922.340474,1611640.250000
697,1,-0.100569,-0.174190,0.042037,-651357.455078,-672369.714844,-261522.586914,726756.437500,-2757.701538,-1265.749359,1611640.250000
698,1,-0.117413,-0.163311,0.042037,-189374.307292,-358528.561198,-7933.616440,373541.122396,-8967.822632,9751.845469,719124.062500
699,1,-0.133090,-0.150809,0.042037,-76623.396528,-254817.838170,47031.183629,147247.128348,-5761.010598,7024.183618,448391.781250
700,1,-0.147444,-0.136808,0.042037,-67760.198870,-167214.662946,50877.854858,108112.321847,-4884.277339,6642.058563,370430.437500
701,1,-0.160334,-0.121448,0.042037,-22329.662903,-85155.686523,63236.815918,28124.216064,-5232.225185,3540.202770,183273.687500
702,1,-0.171629,-0.104880,0.042037,-8400.199656,-76523.088867,65926.869670,33314.511230,-2525.422501,-5189.547465,307962.812500
703,1,-0.181219,-0.087270,0.042037,-9553.110243,-71801.315011,66026.310817,28898.086496,-5161.525088,-6752.883920,254338.093750
704,1,-0.189008,-0.068793,0.042037,-33723.243627,-69224.731995,56091.647715,43064.499898,-6161.415016,-3853.686551,289532.500000
705,1,-0.194918,-0.049632,0.042037,-30923.385335,-153776.279846,29547.865072,90077.483643,-3132.322530,357.628442,105550.859375
706,1,-0.198891,-0.029978,0.042037,-6701.977926,-292242.692708,1729.386373,105867.265625,-492.388377,-167.755213,408774.156250
707,1,-0.200888,-0.010026,0.042037,50326.882812,-421595.901042,-12482.673767,49973.464762,483.857180,4747.759583,452488.750000
708,1,-0.200888,0.010026,0.042037,40381.551409,-394868.611607,-7954.170149,-80660.352853,1525.061101,5009.337463,467847.000000
709,1,-0.198891,0.029978,0.042037,-20023.803223,-256810.667969,20023.388794,-112084.200195,1092.559448,5846.398743,265757.468750
710,1,-0.194918,0.049632,0.042037,-36361.793254,-143922.558634,39389.800130,-99603.108236,-434.694468,1667.089465,354779.156250
711,1,-0.189008,0.068793,0.042037,-38336.673177,-34439.079264,67875.076090,-37996.025716,-4533.602371,-340.200734,300547.968750
712,1,-0.181219,0.087270,0.042037,-18206.596837,-12618.739955,73366.961914,-26570.519496,1245.482086,2548.923270,105010.679688
713,1,-0.171629,0.104880,0.042037,-18904.946289,-100431.103882,46263.236145,-44215.615829,130.090740,6648.515182,105010.679688
714,1,-0.160334,0.121448,0.042037,-17981.803174,-61205.933081,52174.686475,-27936.455347,-423.405615,615.580241,294902.343750
715,1,-0.147444,0.136808,0.042037,-56247.333740,-86179.364583,51306.582743,-65839.422485,-8914.118118,3345.503631,111749.507812
716,1,-0.133090,0.150809,0.042037,-62048.132547,-128236.807199,67457.238316,-72667.231306,-7081.983102,8584.958287,145806.140625
717,1,-0.117413,0.163311,0.042037,-88297.446101,-213669.473958,83490.272380,-189366.708171,-16645.157552,-2486.351613,507165.937500
718,1,-0.100569,0.174190,0.042037,-333425.640625,-368856.544922,45547.314209,-386178.890625,-9866.989288,220.194016,962151.750000
719,1,-0.082725,0.183338,0.042037,-580468.708333,-547866.554688,-31717.885091,-379135.312500,4957.647565,-2416.554515,962151.750000
720,1,-0.064060,0.190664,0.042037,-684162.408482,-457051.040179,-6446.607875,-243915.506138,1569.960098,1303.968209,886421.187500
721,1,-0.044757,0.196095,0.042037,-654200.085938,-403093.210938,68508.951497,-72564.093913,-2686.304955,-6986.177246,697165.187500
722,1,-0.025010,0.199577,0.042037,-511106.953125,-389175.457031,150674.877930,29475.063232,1710.105164,3975.860081,744518.000000
723,1,-0.005015,0.201075,0.042037,-297381.353795,-473674.493304,163127.368304,62199.446533,2752.032580,10164.062014,623253.125000
