nodeid,nodetype,x,y,z,S11,S22,S33,S12,S13,S12,mises
2873,0,-0.062089,-0.184005,0.070480,138416.715623,-58127.569836,74235.792809,-98005.830517,-3756.362990,330.778887,212352.281250
2874,0,0.159938,0.132611,0.120346,-46060.032682,-150158.748890,9125.831246,138227.421076,1732.417386,-4177.929368,99464.601562
2875,0,-0.065500,0.198781,0.090015,-313632.978215,-292357.972356,-25941.462654,-145123.134906,-2195.689661,-2590.124115,515592.812500
2876,0,-0.047689,0.197421,0.068179,-185328.021233,-163574.192017,53640.502869,55494.199025,-831.570274,-11657.582712,470520.062500
2877,0,-0.029345,0.209728,0.064066,-267966.597479,-315413.525568,56681.276989,133739.672585,-8787.337830,-4562.511355,369125.156250
2878,0,-0.047098,0.205358,0.051186,-322701.488582,-243012.690956,8321.051429,14462.277047,-8161.188779,-4872.257951,330004.718750
2879,0,-0.029599,0.191773,0.083284,-114534.948317,-305973.629657,37858.105619,224658.403546,14751.283964,-13390.838118,749073.437500
2880,0,-0.027947,0.208879,0.089625,-259540.422729,-302820.141276,42520.389720,134468.005941,-2745.907674,-9675.815140,413042.656250
2881,0,-0.005278,-0.198484,0.015848,-13250.237457,-594119.032552,-38835.164697,-65528.281982,-9561.038540,-40297.431946,496268.562500
2882,0,-0.131515,-0.133578,0.064020,-207163.628981,-195226.203275,-23293.574360,172618.629432,-3010.974116,6200.904419,431079.125000
2883,0,-0.121789,-0.123302,0.083724,-113294.086050,-243144.106971,-18007.234319,69360.662861,2164.517766,-7736.468541,464250.250000
2884,0,-0.132782,-0.143606,0.082883,-204542.978551,-262031.398368,-37489.354542,120708.452985,2552.176566,-4556.975758,516362.250000
2885,0,-0.122570,-0.152461,0.070498,-160806.598892,-455161.264323,-69498.346120,158414.275065,1793.645721,2337.900848,516362.250000
2886,0,0.152796,0.146162,0.094022,-103296.260864,-70877.711388,19274.800448,95170.797069,-12342.036645,-843.595849,361401.187500
2887,0,0.141406,0.156362,0.108397,-115747.838376,-104971.005542,18543.792114,51507.495605,-7147.507560,-1622.279523,103210.148438
2888,0,0.001870,0.187461,0.102459,-117280.770972,-751937.659375,-63803.577600,-19161.534143,-5614.253500,-56432.537903,704103.875000
2889,0,-0.000063,0.169700,0.105746,-159706.433496,-1347123.300000,-161184.020206,-12808.232764,880.341633,-91290.537500,1373189.750000
2890,0,-0.211745,0.003364,0.102462,65772.337457,-337614.796875,-21974.702567,-11469.500309,-23.723401,2347.409166,439571.156250
2891,0,-0.210448,0.012663,0.089939,42205.501151,-312428.976562,-21318.141828,-62517.972013,-1261.197342,-93.536844,444505.093750
2892,0,0.117590,-0.175173,0.091775,-104647.920020,-449777.596094,-33788.070703,-290672.097656,-9294.413587,-19563.035687,780031.437500
2893,0,0.131908,-0.165113,0.086899,-70277.643555,-252003.065204,19264.090032,-119008.089956,-10326.335660,-11078.432537,238531.265625
2894,0,0.119212,-0.174319,0.068270,-75689.274078,-418773.796875,-21046.246385,-288546.309570,-1139.747663,-2217.007290,811036.875000
2895,0,0.098346,-0.177176,0.077640,21121.051288,-445669.629244,1279.015098,-193245.535673,3895.241726,-23357.902292,739617.500000
2896,0,0.102595,-0.164219,0.083399,81245.332675,-406641.157670,47983.140651,-217400.158736,1887.619355,-36042.618763,621632.937500
2897,0,0.114775,-0.156679,0.089710,-50440.096567,-507712.564303,-31761.809702,-210158.494066,-11547.809514,-23218.865949,548926.500000
2898,0,0.090117,0.190512,0.025692,-192892.285767,-308166.591146,-15135.992716,287700.945638,-10579.806274,-17117.033208,615076.125000
2899,0,0.031991,0.192881,0.122622,-198655.733480,-275169.316813,15905.426493,-218434.457682,-29122.315557,-18885.797729,968536.937500
2900,0,0.194044,0.023175,0.102697,54221.619629,-276823.342448,-11727.626200,132562.726725,-1004.525854,21724.605164,448700.437500
2901,0,0.120459,0.119744,0.012911,-30812.280355,-210483.275228,7398.790771,99395.747070,-7533.671814,-22222.234355,404372.406250
2902,0,0.116664,0.118095,0.032128,-19759.960050,-220806.949574,2345.806641,63262.435858,-7423.408185,-21117.610598,300297.312500
2903,0,0.208389,-0.031704,0.089665,-2895.772425,-259257.319661,-9161.197110,-132047.730469,-3311.486019,-2683.316834,329771.531250
2904,0,0.088311,-0.174102,0.109995,142442.160334,-248288.255593,36498.126287,-96608.672724,26866.823464,-46031.699058,475763.000000
2905,0,-0.019382,-0.196150,0.108971,-10068.836283,-408806.223755,-27184.747335,-190924.396159,33811.488424,22709.398407,259742.609375
2906,0,-0.041851,-0.189632,0.126692,35282.879972,-63574.960627,29387.487926,-159134.157315,30142.258012,-230.011275,479559.593750
2907,0,-0.059053,-0.187366,0.122349,66667.694922,-48144.222559,26899.757288,-85490.291162,-9520.782513,-8983.551825,175200.671875
2908,0,-0.047308,-0.205945,0.117027,-117862.958008,-79903.521428,-31378.684204,-81527.269627,3260.645364,23286.009112,236944.359375
2909,0,0.107229,-0.106875,0.038567,55783.815875,-150293.727604,47107.194574,57871.218359,-6017.997911,15140.338029,200912.640625
2910,0,-0.033690,-0.033690,0.105707,23849.890442,-225583.720312,23207.733826,1467.548584,17220.466556,10861.901904,528884.375000
2911,0,-0.008179,-0.015865,0.121159,230639.224159,-595928.227163,-448.377291,9151.786777,1889.362994,-7641.636456,787054.937500
2912,0,-0.017826,0.004425,0.121361,197902.621094,-573508.442187,-15746.399579,-24171.786914,2588.872180,7975.528415,584857.625000
2913,0,-0.079736,-0.178484,0.025560,165955.667436,-229058.465188,46319.319430,48967.054044,28302.495406,5344.283813,276055.593750
2914,0,-0.090510,-0.190335,0.031967,-253153.248224,-590921.575994,-132018.316057,364945.686080,8734.125058,5287.509460,782784.187500
2915,0,0.054636,0.190462,0.123125,-97707.515259,-186624.898071,2405.733337,29572.239217,2096.727961,-6086.147074,287138.437500
2916,0,0.051249,0.205963,0.107801,-467566.193638,-284361.117606,-3826.579023,31053.054975,1164.784217,-5674.484506,473340.437500
2917,0,0.043119,0.189925,0.107108,-64163.573277,-78766.425642,76344.601388,-94665.340960,-6180.298479,-9641.334486,391468.718750
2918,0,0.047857,0.048237,0.023407,103438.824137,-97588.143880,31841.339498,-686.217855,11691.464905,9383.744766,168791.468750
2919,0,-0.022740,-0.017118,0.045588,104851.045605,-469864.294531,-13280.831372,20762.603564,-18345.249506,11076.461377,369054.187500
2920,0,0.204717,0.050367,0.052021,-58639.434495,-206452.943510,-5201.981253,127603.972656,1049.443208,-5789.357462,295383.218750
2921,0,0.206434,0.046961,0.077222,-44560.323524,-192296.342849,1689.995082,114606.325421,-3423.523621,-2046.432270,228170.593750
2922,0,0.023830,-0.196525,0.090440,-41632.000057,-313069.511063,-43142.401251,159682.644043,-13718.795364,11037.664144,203651.500000
2923,0,0.041098,-0.205596,0.083486,-77746.339393,-51844.755427,-14434.057493,109911.090294,-7494.550751,4790.221690,214051.437500
2924,0,0.027783,-0.208613,0.069868,-65392.633862,-212221.381250,-48148.791757,123416.012891,1865.562076,844.692899,214051.437500
2925,0,0.028849,-0.193208,0.069461,-30146.819691,-204303.477128,473.459828,184191.184304,-748.860532,-928.549259,322822.937500
2926,0,0.184293,0.061750,0.070428,-93444.492037,-337434.052284,-41198.590414,170486.514423,-835.785594,-385.560660,658025.250000
2927,0,-0.165917,-0.112108,0.122325,-78144.015032,-289435.042271,-18776.076547,164796.862932,3099.511810,14458.033325,687907.187500
2928,0,-0.168896,-0.097932,0.108802,-115609.457919,-338005.594815,-37800.308339,182393.686435,3709.378762,8610.243647,389226.093750
2929,0,-0.193958,0.081235,0.041576,-57184.670837,-160710.071289,8942.138489,-93535.655029,-7373.842120,5047.035174,204482.734375
2930,0,-0.199702,0.070116,0.051244,-46919.684283,-138860.538530,14123.812117,-93638.787376,-1043.296686,-539.306590,231023.125000
2931,0,-0.182845,-0.069041,0.019220,-98072.439190,-328151.154447,-20321.570336,169490.745192,-8802.146209,2188.112251,419678.312500
2932,0,-0.166199,-0.103700,0.031054,-103827.728795,-320962.622489,-31252.971704,163890.508929,-1432.537731,-5450.474694,431073.406250
2933,0,-0.022842,-0.019810,0.064065,73391.477808,-465843.254688,-19871.378931,21355.314746,-2422.648504,324.442337,602687.937500
2934,0,-0.027475,-0.026930,0.028166,66380.455652,-338494.433464,16410.791858,5189.516927,-20815.894006,1993.062097,549882.750000
2935,0,0.011075,0.209327,0.013728,-171454.427517,-540800.534722,9375.759189,-123890.151910,3393.623020,44388.170736,576388.937500
2936,0,0.028419,0.208940,0.032006,-255354.458147,-313264.498884,37827.107875,-132762.980957,-3920.568122,14974.161837,362704.687500
2937,0,0.004845,-0.187348,0.086637,-57462.989680,-738071.480114,-92973.123313,25421.526545,-307.402887,29296.400413,586513.625000
2938,0,-0.006395,-0.195262,0.096501,-7485.337299,-591429.463942,-67719.032471,-92671.911377,10320.771568,29137.239145,489780.812500
2939,0,0.152953,-0.122177,0.052822,-87323.341166,-276297.957357,-6240.145264,-231618.678385,158.435628,-3682.407146,439377.625000
2940,0,0.164200,-0.103401,0.044845,-110610.093515,-358428.893029,-34825.396559,-189083.322716,3569.825843,-1089.026864,439377.625000
2941,0,0.168671,-0.127853,0.051341,-31013.651389,-159053.820268,29822.441506,-109126.374068,4885.864985,-3850.268711,238236.281250
2942,0,0.151696,-0.146211,0.051152,-107825.511759,-118209.234965,30709.593882,-102760.386983,3616.685867,3849.942485,231684.984375
2943,0,0.144992,-0.132237,0.042550,-114178.905770,-146718.587139,26095.625362,-194988.229567,4123.907266,6836.763719,470040.937500
2944,0,-0.063109,-0.184184,0.095877,179298.966614,-23123.889119,93101.243844,-98287.902832,-15332.332526,-322.626879,598565.000000
2945,0,-0.048426,-0.189671,0.108054,56491.933444,1266.854591,58326.419837,-130958.863281,9325.579461,4818.727389,259742.609375
2946,0,-0.106349,-0.182883,0.120293,-81725.045654,-312334.029297,8077.577555,304836.782552,16844.465317,-30793.705501,695387.375000
2947,0,0.168812,0.126297,0.108884,-34647.751010,-146770.517401,14435.117474,96115.221103,-5338.851135,-6900.605735,301818.781250
2948,0,0.001934,0.049830,0.011748,13977.793411,-1313234.003906,-94778.447083,17086.721123,4021.911163,-63294.613251,1256417.750000
2949,0,0.209104,0.031894,0.089547,9633.760598,-260432.349432,-9152.832775,121646.063920,-1645.460923,1904.431041,345748.656250
2950,0,0.198684,0.074221,0.085328,-58760.502584,-131380.217985,15725.168922,78860.840024,-774.174529,-3275.142181,174321.656250
2951,0,-0.170280,0.124157,0.010528,-33925.495373,-167863.347941,971.757640,-97705.622009,-1959.160746,12714.833659,74387.492188
2952,0,-0.158829,0.113994,0.025560,-89613.094727,-308176.631836,-27060.162572,-212075.907715,10761.087509,13168.524679,524830.437500
2953,0,-0.002706,0.200368,0.013698,-131596.207852,-631895.035511,-4542.726673,23027.321245,-3641.189448,48050.931041,528391.375000
2954,0,0.001865,0.210705,0.025652,-138820.387804,-460921.723958,58461.733832,-27657.250743,-931.749756,15353.905850,443630.093750
2955,0,0.152897,-0.119707,0.025715,-67655.519744,-279554.956706,-5667.408412,-243063.061523,-1645.657384,-9248.533289,437177.406250
2956,0,0.128988,0.000000,0.105707,467201.171875,276.982992,5911.451312,4083.753799,4422.910786,-51.721116,466372.125000
2957,0,0.118473,0.000046,0.120615,431876.526562,-324.091045,-32.883170,3144.271920,-391.694258,-21.437734,412099.718750
2958,0,-0.123887,0.123854,0.013497,-88201.095494,-118243.857213,12612.387538,-158814.942400,1264.911052,-26760.625480,459234.562500
2959,0,-0.148009,0.123764,0.009286,-94452.457608,-197109.022461,-14696.648904,-257280.742898,3101.455541,9183.972739,538443.562500
2960,0,-0.118278,0.116806,0.032044,17323.427824,-191028.104793,12086.505859,-87676.878662,8244.323984,-21576.018052,194067.968750
2961,0,-0.127197,0.126761,0.029048,-164149.528984,-173190.997772,-14185.131378,-227586.667969,4854.187119,6956.051599,459234.562500
2962,0,-0.022393,0.192651,0.123556,-170323.317891,-460813.110352,-2216.941732,282835.928385,37434.871399,-39927.418447,1016749.937500
2963,0,-0.011689,0.195380,0.108922,-143546.117818,-583633.763997,-20467.520060,154077.457682,14720.584094,-38313.891218,577383.000000
2964,0,-0.107221,0.163546,0.044977,-87794.767534,-304999.159091,-29470.397561,-223100.316051,203.696639,13044.228543,474780.500000
2965,0,-0.120136,0.152732,0.046052,-264434.549154,-393447.413086,-105241.665527,-177904.740438,3434.018005,7427.228587,406423.812500
2966,0,-0.138871,0.136311,0.039028,-206768.511364,-133326.195823,-15334.113337,-168115.277521,3226.247603,1380.098742,363727.062500
2967,0,-0.144888,0.154305,0.044849,-119881.140625,-83891.622781,19425.059054,-61332.590288,-3644.981288,290.815122,181524.656250
2968,0,-0.133230,0.142401,0.024506,-270343.279297,-177205.685547,-37442.710876,-141931.587565,-2125.431941,951.145398,509666.218750
2969,0,-0.127157,0.127157,0.048049,-173509.970929,-234199.402539,-40452.432214,-202752.852637,-4557.825604,-3672.042349,363727.062500
2970,0,-0.147358,0.129390,0.025176,-95029.663346,-81388.102425,13876.943229,-207424.294271,880.607790,5355.328023,459234.562500
2971,0,0.108652,0.000000,0.105707,461498.335938,-1589.026962,-1306.974825,3610.681789,31.556131,824.604553,467387.750000
2972,0,0.192780,-0.023504,0.032036,52910.643777,-288101.436790,-11653.755943,-151008.905185,-2429.693126,19677.005959,366919.937500
2973,0,0.195252,0.010370,0.070498,189158.960992,-246123.665799,16283.566664,52656.240560,6155.641778,1682.679301,354304.718750
2974,0,0.164292,-0.103680,0.102588,-109339.489176,-355007.830078,-34871.026647,-187260.416504,-2146.770521,7653.933014,414314.718750
2975,0,0.144642,-0.131406,0.109542,-127336.455227,-142656.842773,17523.697578,-201750.925293,129.431521,-14622.736244,577088.250000
2976,0,0.161317,-0.137102,0.104751,-43032.697671,-125786.059814,22413.598325,-117840.717215,-7205.320922,-7087.032551,112467.671875
2977,0,0.155180,-0.117130,0.093095,-93818.918482,-341119.704102,-24733.373840,-255929.142253,4916.918428,5534.375717,440580.250000
2978,0,0.128988,0.000000,0.086488,486206.871875,-765.986845,9962.216987,4204.808914,4759.432080,575.388747,483344.968750
2979,0,0.169965,0.115406,0.123473,-61007.429545,-218598.217204,-3694.691358,106805.121541,-5137.818797,-13371.290498,226820.593750
2980,0,-0.047877,0.046754,0.124302,68034.374593,-103289.854004,10600.025365,29476.994466,-3853.317713,-20037.245308,156436.390625
2981,0,-0.060558,0.063816,0.117041,89708.196195,-93214.324097,8727.499353,-3299.691350,-7070.505593,-6945.851088,138647.109375
2982,0,-0.054510,0.050933,0.104598,65603.572322,-121484.755559,11368.439852,35182.542856,3354.557601,-13725.018564,335756.312500
2983,0,0.056562,-0.186709,0.089630,53063.844090,43694.853345,67456.168945,99790.354199,-2336.168707,-2665.801141,376550.687500
2984,0,0.039714,-0.191086,0.094760,32938.152808,13872.224232,65291.790838,118329.732422,-18009.885431,-5491.516775,203651.500000
2985,0,0.108652,0.000000,0.086488,484449.020433,-730.731462,6084.206278,3765.579086,626.128595,901.884127,465714.531250
2986,0,0.047249,-0.190040,0.070062,21548.784598,950.401241,54219.169582,98136.477550,-2879.584957,7588.427850,45072.546875
2987,0,0.060990,-0.202638,0.077986,-81129.118286,-22055.355624,-21604.980243,22501.234744,5991.300479,10857.845914,173683.984375
2988,0,0.068597,-0.182131,0.083339,86146.776536,-130119.629333,62199.987417,62653.404371,15873.107412,3895.180608,327248.062500
2989,0,0.119716,-0.164529,0.014382,-46612.816788,-357123.364183,-20954.695566,-154656.174955,16241.625509,24069.429591,462063.625000
2990,0,0.094567,-0.095335,0.043503,37326.563919,-160967.269328,22864.113454,60447.920085,-4724.013107,5832.019918,211208.843750
2991,0,0.105770,-0.107347,0.017689,-59275.463690,-192218.681729,5202.161679,104723.595703,-850.193678,34029.205256,233353.937500
2992,0,0.118237,-0.117929,0.030537,-63766.695459,-263006.434668,5865.789868,-27930.746094,14782.810287,54342.779462,673739.625000
2993,0,0.120374,-0.119800,0.048711,-95164.777621,-231333.379069,7782.510615,-46263.950358,802.057449,19541.122596,302341.000000
2994,0,-0.000000,-0.047645,0.086488,12192.370417,-1165912.099432,-142930.744806,-8488.490323,-2510.261808,-32065.766701,1133550.125000
2995,0,-0.000000,-0.047645,0.067268,6058.451721,-1186379.644886,-135042.813920,-5062.439897,1467.080390,-2701.409219,972945.187500
2996,0,0.000888,-0.057469,0.032063,-8285.918736,-1255141.640625,-95615.856140,-5112.761902,2594.253258,38505.358757,1256554.750000
2997,0,-0.112681,-0.159832,0.044780,-73190.994920,-439141.397837,-35158.150766,222455.525240,2672.303717,11018.877327,544095.125000
2998,0,-0.097929,-0.167710,0.032041,51784.680654,-324731.270833,24009.009806,224595.625000,13788.158592,13155.371251,276055.593750
2999,0,-0.107713,-0.181200,0.051186,-129697.450928,-350698.921224,-21793.070150,328936.931641,8058.910474,10368.214915,713461.187500
3000,0,-0.095618,-0.173686,0.122924,84757.577840,-287122.439236,14886.888129,227403.334201,-16827.668186,-26923.266284,342191.843750
3001,0,-0.111842,-0.159641,0.084103,-84158.540505,-455681.228693,-40439.577185,228510.309437,7348.419667,-5196.091107,516362.250000
3002,0,-0.187751,0.049019,0.083284,-77859.158325,-309281.536458,-39390.316732,-150735.391927,-301.761987,4294.177306,517399.250000
3003,0,-0.177737,0.082716,0.103860,-104450.601713,-337805.567909,-31078.273700,-175772.990535,1095.220554,-7776.314654,183994.859375
3004,0,-0.187751,0.049019,0.064064,-76297.111450,-304480.237630,-42641.241618,-151464.056641,-2505.860293,-2405.538253,517399.250000
3005,0,0.182347,0.088862,0.012398,-92865.211559,-252627.636985,-7186.428772,127394.708629,4865.250449,4305.415466,245032.265625
3006,0,0.179208,0.078251,0.025560,-118421.286133,-376655.937891,-35991.194043,185430.000000,7504.206348,-3303.858515,445757.906250
3007,0,-0.163329,0.134968,0.031851,-35926.909298,-95608.796218,10949.937589,-81054.995174,-1559.893294,6844.455598,74387.492188
3008,0,0.189249,-0.048091,0.032218,-75046.246995,-331575.251803,-32601.087665,-161534.637921,7224.893059,19199.451735,263122.812500
3009,0,0.190724,-0.042573,0.011873,-50589.053989,-291738.673438,-15021.535510,-171858.635937,7687.021064,15398.507141,532292.500000
3010,0,-0.148518,0.149788,0.031019,-100500.882324,-48272.323340,24067.846606,-83895.777783,-6077.094055,6377.943915,392779.312500
3011,0,0.125812,-0.001082,0.025379,458876.018229,567.261911,3682.490427,4297.118355,-3277.821119,288.259889,469697.812500
3012,0,0.139112,-0.000692,0.018940,448531.279830,-340.221857,14478.006090,3497.822948,-10919.498496,-580.424553,411406.375000
3013,0,0.087909,0.174594,0.051318,43854.143356,-266751.960612,32122.307213,183094.343099,-14706.564709,-1958.509534,693623.437500
3014,0,0.090117,0.190512,0.044911,-190836.834736,-366234.860577,-29062.278752,266342.928786,-3506.359227,-13046.098872,815108.062500
3015,0,0.087909,0.174594,0.032098,63208.837536,-232816.609020,26151.187395,185735.965110,-32378.527388,2245.038319,620188.187500
3016,0,-0.126489,0.168680,0.048091,-88556.070994,-204686.135498,4694.033712,-99627.746602,-237.721448,-239.045726,181524.656250
3017,0,-0.103476,0.164224,0.064060,-87754.633475,-291546.886719,-17838.788740,-235162.661830,301.901729,6981.420331,460998.031250
3018,0,-0.106935,0.182760,0.051294,-77860.614136,-227085.694499,18148.209676,-190197.510417,-5272.208706,2789.825012,382151.000000
3019,0,-0.122752,0.171241,0.070189,-82033.350562,-200889.456576,10811.526693,-98905.107275,1051.939884,6976.341878,345450.656250
3020,0,-0.181159,-0.108066,0.044437,-42690.599955,-135013.621338,15019.663188,48312.268840,-2230.663961,-3623.295842,227980.734375
3021,0,-0.165326,-0.104077,0.051625,-111528.380258,-328802.268329,-36176.842144,170208.594351,-6899.018598,-5124.554472,195508.203125
3022,0,-0.169733,-0.121938,0.064873,-39905.570190,-162269.212108,13439.889797,99834.866769,-1527.060150,-3999.789257,195508.203125
3023,0,0.178935,0.112464,0.102325,-47369.614299,-161610.251729,9125.215627,78633.420939,-1063.130814,-9071.760324,79465.398438
3024,0,-0.182957,-0.106530,0.078780,-29752.426795,-118502.784743,19256.921276,46687.204177,-706.596606,-930.371535,195508.203125
3025,0,0.166983,0.099819,0.110610,-144632.741300,-374067.936080,-39836.786177,189207.596413,-1486.765219,-11093.829969,296386.062500
3026,0,0.185899,0.098439,0.102570,-63610.787243,-136707.419567,11104.244420,79828.119141,-568.690545,-8137.247620,94053.484375
3027,0,0.175548,0.094103,0.124095,-102475.183702,-290706.243056,8565.267890,147190.606120,-12786.605433,-7236.804079,236993.625000
3028,0,-0.016374,0.211090,0.107706,-180295.957465,-428779.675347,52312.940430,107007.053168,-7530.235813,-7306.884172,436904.218750
3029,0,-0.179425,0.110519,0.108845,-39741.876056,-143239.090430,12227.135516,-72118.445508,-2413.441659,-6921.607705,211657.031250
3030,0,-0.169079,0.098057,0.102438,-122569.934659,-327342.410866,-41391.518410,-175291.078658,-4767.074690,-13105.917649,387892.250000
3031,0,-0.140121,-0.135310,0.094942,-162522.509318,-137758.536133,1493.860179,191236.053060,7938.329692,-4208.589928,464250.250000
3032,0,-0.153407,-0.119633,0.085040,-87815.791992,-267872.695703,-20473.449463,234809.434375,744.405664,-658.570239,244802.828125
3033,0,-0.147432,-0.128833,0.108747,-78693.275701,-147220.573242,16745.240190,213923.662642,4550.613648,3067.647491,442522.718750
3034,0,-0.122051,-0.123416,0.101403,-121001.783162,-222359.564697,-2101.459117,96058.656250,5398.757975,-23779.637782,464250.250000
3035,0,-0.064037,0.064927,0.065508,97295.125895,-96547.663737,18300.584452,448.361383,89.978833,-2929.457958,206193.437500
3036,0,-0.062449,0.062449,0.048049,90249.822153,-95187.612718,18298.669152,2588.910459,2237.243515,5156.473149,206193.437500
3037,0,-0.076829,0.076829,0.048049,90245.137074,-89680.086293,10986.823275,401.985111,2161.170739,-383.515725,167548.515625
3038,0,-0.076829,0.076829,0.067268,92446.205892,-94275.909831,13085.268458,1170.717870,1153.743886,-2682.721850,177614.328125
3039,0,-0.076829,0.076829,0.086488,87054.550781,-95953.238932,10648.980967,4349.338556,-967.816997,-571.826492,154879.406250
3040,0,0.208578,0.018838,0.115194,52344.829199,-308034.950521,-4843.252214,94911.872461,4769.494457,3752.661325,408927.718750
3041,0,-0.051233,0.053014,0.063745,94669.622559,-92742.860352,37227.356242,4795.980947,-303.484970,-4161.508970,206193.437500
3042,0,-0.062341,0.062583,0.087111,89274.244704,-99353.393883,16230.537673,5065.372356,1439.113634,-5470.464203,227961.187500
3043,0,0.041824,0.190230,0.086455,-62993.790452,-88175.600004,91075.080416,-99685.488262,-3083.760450,-8270.011071,87843.648438
3044,0,0.046672,0.048498,0.120784,84940.764730,-120233.184082,16881.332855,-23028.666046,741.819349,-15877.876018,191614.953125
3045,0,0.064930,0.063606,0.119483,74064.466309,-131102.912598,1742.820394,-24226.267405,2621.322314,-13014.758392,225447.515625
3046,0,0.034011,0.034087,0.105953,67968.938104,-235516.575120,20423.147686,32977.537184,-25390.746252,-8593.905358,649636.562500
3047,0,0.053228,0.050656,0.103655,75033.949117,-128304.337077,17397.497866,-31039.292440,-5273.074383,-14223.530741,228080.390625
3048,0,0.153828,-0.146543,0.026015,-83894.364641,-97620.833718,25820.065030,-123178.223899,14199.968586,7100.607622,252123.093750
3049,0,-0.068027,-0.000167,0.105456,441810.820312,11799.432800,43355.422119,-1957.737933,17095.275997,-1786.536700,425380.125000
3050,0,0.087500,-0.174675,0.090094,142847.565163,-293853.407537,77229.055420,-66929.730702,19826.233860,-31200.190951,327248.062500
3051,0,0.119973,0.120185,0.104710,-63436.838246,-202115.204368,444.951573,103677.211026,13678.991984,10775.599091,186069.937500
3052,0,0.001676,-0.209558,0.083514,-38311.455279,-493505.383929,-106111.415876,7115.222482,2504.250475,15172.501153,398672.250000
3053,0,0.008627,-0.194884,0.103215,-24875.650899,-595502.261393,-64134.972860,81359.828525,-16136.399318,40121.355103,861464.937500
3054,0,0.027012,-0.191287,0.111423,-21949.968219,-215297.927912,21798.456698,192896.489702,-36398.038258,7422.403257,721028.937500
3055,0,0.104371,0.104930,0.024296,63034.381611,-135159.615685,21378.888186,-40331.071458,-5525.783817,-15965.729408,480170.250000
3056,0,0.090997,0.088397,0.045268,84592.930437,-93408.050959,22247.150280,-5765.648726,-414.480755,-5395.990790,339996.031250
3057,0,0.091208,0.091208,0.028829,78997.818522,-109625.825846,10930.895754,-16731.324300,-4314.035514,-454.783214,293774.000000
3058,0,-0.030503,-0.192585,0.052452,-8836.008199,-193804.698853,17021.121684,-196170.240885,-17091.777756,-3861.042404,554855.000000
3059,0,-0.029742,-0.191910,0.083276,-3535.514024,-224251.199407,-1410.797082,-194407.189603,15531.400340,4933.781889,259742.609375
3060,0,-0.019986,-0.210750,0.084401,-70462.164958,-318807.898763,-81570.544210,-115179.568685,7870.012361,18152.531588,312881.406250
3061,0,-0.000000,0.067981,0.086488,-2517.590776,-1386819.494318,-87637.102894,-2098.715931,-90.236922,17435.147622,1354420.625000
3062,0,-0.000000,0.067981,0.067268,-2222.328347,-1398308.784091,-79905.469283,-1822.405185,694.169649,3841.654578,1354420.625000
3063,0,-0.000000,0.108652,0.048049,998.894651,-1409798.022321,-24498.447789,-3343.477245,185.080023,7881.048230,1394728.000000
3064,0,-0.000000,0.088316,0.048049,1183.323644,-1411438.829545,-36532.050426,-3636.224625,-454.943101,-5387.065408,1400333.500000
3065,0,-0.000000,0.088316,0.067268,1256.116931,-1410469.526042,-39958.368245,-2605.551605,297.516724,279.885765,1409160.250000
3066,0,-0.000000,0.088316,0.028829,-526.279965,-1400544.312500,-16287.800848,-4271.539162,347.358741,-731.562765,1400333.500000
3067,0,-0.115496,0.177426,0.026435,-80004.246322,-241162.847135,10630.036068,-193717.855208,-5207.946379,2730.372360,474780.500000
3068,0,-0.094432,0.180166,0.040028,-85707.125391,-270526.911328,-2389.437256,-239422.045313,2793.269596,7511.394434,510174.937500
3069,0,-0.096662,0.170236,0.026308,-66468.690696,-280209.342685,-10066.926225,-236766.544744,12705.492948,7564.823952,474780.500000
3070,0,-0.067819,0.181939,0.083335,27652.734794,-159792.916097,56068.585754,-98062.020996,-7544.893389,-7519.618337,515592.812500
3071,0,-0.089314,0.191935,0.089111,-221630.493319,-315684.907670,-24474.322998,-266111.349432,-2788.875916,1058.323447,515592.812500
3072,0,-0.082929,0.194778,0.102484,-277434.116294,-312231.002344,-28558.795557,-273564.728125,-6444.375127,3224.201282,538116.937500
3073,0,-0.076829,-0.076829,0.105707,49331.467907,-148731.092330,5060.827326,-48460.033825,-3112.868818,1875.811756,176867.484375
3074,0,-0.091106,-0.090940,0.086303,35762.867338,-141808.605431,16603.059388,-51734.634691,-3539.981150,-8076.602126,193100.125000
3075,0,-0.083847,0.180753,0.072435,-20969.019967,-215989.213030,25950.562125,-191747.871373,-1947.209096,-626.797433,340107.093750
3076,0,-0.106880,0.182000,0.073601,-99862.909738,-237185.763393,17964.803911,-220934.905692,3229.519515,1008.273129,345450.656250
3077,0,0.103129,-0.164237,0.063723,81290.159155,-467891.857812,35449.550615,-230120.912109,1273.133262,23438.998016,651513.562500
3078,0,0.087660,-0.174413,0.051091,158387.192028,-287127.371804,65950.786399,-54092.571333,-6539.239441,26501.161899,490119.687500
3079,0,0.097917,-0.186268,0.069097,-206463.062988,-633682.075846,-163419.167323,-293950.626790,-8415.428907,4074.473267,811036.875000
3080,0,0.033690,0.033690,0.067268,62639.159330,-232150.357572,25434.284799,25281.034086,2703.021332,4139.777607,204276.984375
3081,0,-0.204731,0.052184,0.090331,-43314.540109,-176856.094169,5441.317525,-114722.891881,-1413.694536,-1935.884280,322831.062500
3082,0,-0.149323,0.000000,0.086488,449636.926683,-763.821566,39204.314754,-3357.466959,-8508.260990,-847.590189,429948.843750
